-9.844227626758754468e+01 -8.025877717034006764e+01 2.459858905407065777e+01 -1.822785132482435699e+01 6.362711892550819925e+01 -8.243730361706064969e+01 6.991015315146086095e+01 -1.396260130786033926e+01 9.206691975769163605e+01 -6.391412578500814590e+01 1.108339955246506747e+01 8.172268614712359636e+01 4.188066099004129228e+01 2.972057568714046738e+01 -8.982640540478530511e+01 9.640314856746778105e+01 -7.711552858223164719e+01 -2.421858497398814336e+01 6.839007221710105000e+01 3.606939553723071867e+01 2.527531191736144933e+00 -9.840777441342937948e+01 2.600436506607015019e+01 -6.920750478025787800e+01 6.393414138798959812e+01 -8.686646935935186775e+00 3.128555566612286043e+01 -1.920968142374968579e+01 5.643574802597811413e+00 -3.698205467563668947e+01 -8.725955266787266851e+01 -8.985454385362137941e+01 3.799395807608468090e+01 8.564833839529129023e+00 1.134788672012930988e+00 -5.891060618644834790e+01 4.686560320548483105e+01 -4.450353270545082296e+01 -9.036209772426823861e+01 -1.490405997080257805e+01 -1.127723562179374994e+01 -3.632959758302480680e+01 9.561757778692131637e+01 8.779168788002360202e+01 4.594394155230409638e+01 1.333312163803535100e+01 8.418512863221963016e+01 1.952531967073130659e+01 2.761931611934178932e+01 -3.020869769902398616e+01 5.359785096306740115e+01 -9.597339734625967367e+01 9.050551022865613504e+01 5.677264871169097660e+01 4.990268130767879029e+01 7.524965010867376236e+01 -4.465837484762131737e+01 -9.977471314838817307e+01 4.980222941303878770e+01 8.305716332143128966e+01 -2.052536874284456303e+01 -7.138252938810921933e+00 -6.165412926041391728e+01 9.724274326411170932e+01 6.888404178728151805e+01 -8.746736178765191028e+01 3.598538297594637925e+01 -2.085794195191070344e+01 -4.561443784855654826e+00 -3.684822639435110148e+01 -2.766962677462822739e+01 2.240363348768468654e+01 -8.754623159921592901e+01 2.548777176324534821e+00 -2.737375113625432732e+00 7.924604871365019676e+01 -3.786625149199860374e+01 -1.927698665706813586e+00 -7.992518815649083308e+01 -8.890320989396548157e+01 9.258289187602750303e+01 -1.676810372924808235e+01 4.527091754229365961e+01 3.964831403579105995e+01 -6.576257016978269121e+01 -4.557799116845586695e+01 7.086383987170009391e+01 2.763265993009098054e+01 -2.155609738982269619e+01 3.611048417479926798e+01 -9.894375756630044805e+01 6.631318221762057874e+01 -5.616899835934106022e+01 3.714334311153723434e+01 6.132598861753862707e+01 4.462867116330212980e+01 8.689099850243439960e+01 7.398542806678585748e+01 3.335282918602459290e+01 1.664884341551817215e+01
0.000000000000000000e+00 -5.269943462336459561e+01 -5.838095497024756497e+01 -8.047950150416461668e+00 1.263126898933562714e+01 -5.182570056663643498e+01 -6.523558224154206187e+01 -2.732068800729375724e+01 -8.116170783862517624e+01 5.179685616037026819e+01 2.766363565427754523e+01 2.102946159109014701e+01 -2.806263002553787445e+01 -2.852979423804289816e+00 3.968049598608150319e+01 1.040418331922598867e+02 7.798362910179507423e+01 7.037129777701440325e+00 5.253259610681806890e+01 6.744052759717467893e+01 6.546203651529829415e+01 4.158303291311189298e+01 4.933923538904675610e+01 5.430565218951424811e+01 -2.425922952242058983e+01 4.394793429316939637e+01 -8.252315760081502560e+01 7.791917745967792541e+01 6.831287266640001121e+01 5.869206327896679198e+01 -1.407856426865874333e+01 6.449843408870879102e+01 2.235561635311793083e+01 -8.719157148530797485e+01 5.740836345980209643e+01 -5.732287746699477538e+01 -6.804901465159321106e+01 5.131182435661241925e+01 -3.631200786355584853e+01 7.075442388889145207e+01 -1.308620937273225238e+01 -1.509072511184340470e+01 -7.422428245415392212e+01 1.136193467029347381e+01 -8.868404201132935327e+01 1.118980431508268047e+01 -2.398940630096016235e+01 5.004859892126344079e+01 1.185319317844143328e+01 -1.380922609431489789e+01 3.287164562619349795e+01 -7.404468688103366958e+01 2.893311303606085971e+01 -3.489939631383179197e+00 3.065580811955389606e+01 -2.191176073243379818e+01 3.127545707845643719e+01 7.606124230091451466e+01 -2.657403255948520027e+01 -6.240823010552774264e+01 2.067527885025221224e+01 5.843918253348483915e+01 3.207977912597288039e+00 -3.110661349851142177e+01 5.712306613848453196e+01 -6.343513412109233229e+01 -7.514763528529380210e+01 -4.299986670936024069e+01 -8.173263819867052860e+01 8.261752140136378841e+01 -6.094157863734309188e+01 3.625043539864418563e+01 -9.142645361728102671e+01 7.883587517085101126e+01 2.222508574922569835e+01 4.300743659728248680e+00 -3.301509765772593141e+01 -4.107392960135075555e+01 -8.336625461058466158e+01 -9.895872423020361452e+01 -4.227125189752486278e+01 -4.754477808925893356e+01 2.650340653830938464e+01 1.696158575545468494e+01 -4.752959296637877173e+01 -2.206473650285637689e+01 -5.039901392908986821e+01 -4.610401104605976030e+01 -6.001627578346330694e+01 4.941479060143206681e+01 -6.310677594494527476e+00 2.753788436589440636e+01 -4.395068645843539912e+01 9.276884142410892764e+00 1.777013330882749287e+01 -2.052115424272874833e+01 7.361245030312061033e+01 -5.439974186646676202e+01 -9.469684490280332056e+01 -5.927760336573710021e+01
0.000000000000000000e+00 0.000000000000000000e+00 -3.763542391256978448e+01 -2.527897018884178593e+01 -1.222221703047934938e+02 4.072096732075248582e+01 3.536587246039292154e+01 5.319412984932030497e+01 6.932242712901087600e+01 -4.453196243378890529e+01 4.006307386842959772e+01 -8.528271227485788586e+01 -2.206256609724939466e+01 2.218376449626372704e+01 -9.012010379335794852e+00 -7.825281820841030367e+01 3.434165276118883270e+01 -3.935327949784087309e+01 -6.882471468202017206e+01 4.298846232004080292e+01 -1.359715994572358113e+02 5.732466542709119040e+01 -6.390583480310224473e+01 2.423734622123302529e+01 1.473855824259053549e+01 3.423811192667650971e+01 1.340827685577132229e+02 2.278985748811052758e+01 -3.775505336857754912e+01 3.106153507892268806e+01 -5.730768259489352801e+01 -3.369205926006102914e+01 -2.147896575008215692e+01 1.523477205561405299e+02 -5.485997796122347125e+01 -3.796012180968006078e+00 1.279787829767422238e+02 -3.489582895831216547e+01 1.174437649661698941e+02 2.784991139517515535e+01 -5.943176433360997635e+01 1.052444934932092622e+02 -1.335344813575161993e+00 -2.133682282237993988e+01 -3.986426488487229847e+01 -2.371064435513288160e+01 9.902123797886858370e+00 -9.126662603354085945e+01 -6.932597475555679978e+01 4.434613286273758170e+00 4.058495161411484276e+01 1.087641957298458948e+02 -6.766081226252146053e+01 1.090729691361080000e+01 6.336510859550467956e+01 -7.500510851781601929e+00 7.297984017560406755e+01 -2.489464205087686466e+01 2.369990455870043888e+01 3.419592411314859248e+00 -1.140291256201987480e+01 -1.347958781877911463e+02 7.016765861937091131e+01 4.966028164200723438e+01 -1.149837015381941114e+02 6.488169540896510057e+01 1.866060779655900603e+01 -3.872092610213961450e+00 4.745037761584684688e+01 -5.501702328323309388e+01 8.999311984669921571e+01 -1.630279769960841918e+01 5.565091716018136481e+01 -1.504556419518256121e+02 -6.489344176058013147e+01 -1.999850751719406716e+01 6.945363985175930566e+01 3.485125355776798983e+01 4.063417430561732147e+01 1.378062153615712191e+02 -8.070554013983719699e+01 2.688781396426739789e+01 -2.231295881598946096e+01 -4.888038366153845971e+01 8.825078748632046199e+01 3.729370288368288300e+01 9.483515336683220198e+01 -7.464339682057001824e-01 1.420263038984438424e+02 7.620809771620280060e+00 -3.083805837121229132e+01 -1.015828457628116439e+02 7.495980223526019870e+01 -3.352955549934640089e+01 -5.295787374530743818e+01 -1.562137288534902702e+01 -1.123157792633823959e+01 1.105479171519517649e+02 1.476568675941325068e+02 9.016916890415657804e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.043029997352448390e+01 -5.413863871825794831e+02 2.450495743835921019e+02 2.374420710343082987e+02 2.895550947116985299e+02 3.990921339494688027e+02 -2.339802022694413779e+02 2.157815412749963286e+02 -2.815492229074194483e+02 1.111410959528808462e+01 2.464565704883237629e+01 -1.737011059643432702e+02 -4.817368580961148723e+02 -1.839004693617246744e+01 -1.970832553628716823e+02 -3.284823107516302798e+02 1.851197986469468333e+02 -7.124336808824475611e+02 1.765952302135426066e+01 -3.382802082519140185e+02 6.575040219863524271e+01 1.598157131472141543e+02 6.609842720287734608e+01 6.690900710584817261e+02 3.909992542982909924e+01 -2.671967402349706617e+02 -3.474373032645465287e+01 -3.142634442888454487e+02 -2.989502059644048586e+02 -1.819372398508362494e+02 8.263763373600057776e+02 -3.020551496113624808e+02 9.761725968650961249e+01 5.765798775931300497e+02 -3.195300531323189830e+02 4.161909355422421868e+02 7.204571000905863798e+01 -1.578006138945189036e+02 5.010600735975920088e+02 6.921407669767744153e+01 -7.985799493194207344e+01 6.012136469443146325e+01 -1.611955214807977654e+02 1.018650262965176125e+02 -4.465380519337735450e+02 -1.946413341552927818e+02 3.140182532206967281e+01 1.165570371078597987e+02 4.129805153975816552e+02 -2.476374884246324655e+02 1.355333008233500891e+01 2.844157440284345171e+02 -1.581162396342869414e+01 2.430056695727172382e+02 -1.772002794246083681e+02 1.184816139431455326e+02 1.045276165718609462e+02 -4.690157408571586473e+01 -5.694641382599452299e+02 1.842193498824232734e+02 4.118052683565670122e+02 -5.850651404190277844e+02 2.278414702660581383e+02 1.718971465628984845e+02 -6.272952556253066803e+01 2.508856254051260635e+02 -3.162291019995669217e+02 3.931267685992633005e+02 -1.918934291420734723e+02 3.667592017541489327e+02 -7.190345739007519796e+02 -2.540516549703843339e+02 -1.170654782416448256e+02 3.449137517407413043e+02 2.928575522832103957e+02 2.934365720812918426e+02 7.034269219157378075e+02 -2.443623697095347609e+02 1.887971173929124404e+02 -1.704007060230889579e+02 -1.012964191740645816e+02 2.820635402181591189e+02 1.398043368618803299e+02 4.672793879670215915e+02 1.130654187407049847e+02 6.591385437305750656e+02 -1.558499722855444958e+01 -1.268706540979089112e+02 -3.317180133807377160e+02 3.241848659011095606e+02 -1.218858796030056340e+02 -1.187242867895904936e+02 -5.363074796898355601e+01 -1.286006046728569885e+01 5.507646333949451218e+02 7.447225098802027787e+02 4.706971678094216713e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.058017715129048497e+01 3.207990399997393638e+01 -6.949871475713737823e+01 4.398916523732637529e+01 -1.203137691930941457e+02 -2.116339061760572804e+01 -5.812682606103222582e+01 -1.342785222998522272e+02 -5.616516884023568679e+01 5.739685134569561598e+01 1.011376331412821514e+02 8.370588215305488689e+01 2.450074659334969596e+01 -6.853266510738113482e+01 3.496739023145329384e+01 -7.499838903025653281e+01 -2.137635101966898787e+01 1.146453615534901616e+02 1.150830771011317211e+01 -4.773477072470534210e+01 -1.193768292455894482e+02 -1.309696774297397681e+01 -6.029604184001351541e+01 5.330236039239044032e+01 9.506426719104982226e+01 6.518246052132454338e+01 8.520338043194044531e+00 7.129519581370496439e+01 1.108520452539577548e+02 -2.509698357059011187e+01 6.249551959817111424e+01 -5.355359463369516959e+01 -1.120508553634172131e+02 -1.731924691366620550e+01 1.015747836411233891e+02 2.300268173277581951e+01 -4.660312286285321903e+01 -7.895305235237732688e+01 -1.241459117110629649e+02 8.153727792145218700e+00 -1.682538724757442310e+02 1.041226556989578285e+02 -1.208833281634895229e+01 -1.317561825072715465e+01 4.485567131953418141e+01 -1.811022878795078128e+01 -1.462961366910226246e+01 -7.605905936942677670e+01 -1.150568710992436650e+02 5.665813089668929337e+01 -3.302067746145632299e+01 -4.941361446930710599e+01 -9.659847152568843853e+00 5.584845176898026864e+01 -1.182523450415465760e+02 -1.144476584940691453e+02 -4.396757588856789312e+01 -7.036256287158460054e+01 9.482043555481368458e+00 -7.970356064684450814e+01 5.892348904163188195e+01 7.980142302789234066e+01 8.989799130079333622e+00 4.336264836168538039e+01 -1.311839639665105040e+02 1.245856549279188954e+02 -3.390930303643219190e+01 7.820489081132977560e+01 -9.275600157983240024e+01 3.448127537878457360e+01 -5.205821147820115868e+01 -6.835424460447772788e+01 -6.420293106053360077e+01 -1.499307737561148031e+02 -1.355468388564397628e+02 2.425473163301802515e+00 -9.449271246777595934e+01 3.145202160555881221e+01 5.808053337106454705e+01 -8.769807564151942358e+01 7.095229139369901361e+01 1.686968291650351404e+01 -1.391408208613324291e+02 -4.524943582918662344e+01 -7.695925453321621035e+00 -8.126324579629509159e-01 2.099026877823276038e+01 5.463811019011804149e+01 6.436413174525993952e+01 -9.524082506853480368e+01 -1.577069850772827664e+01 5.003061132398187283e+01 5.056890128722232092e+00 -1.562297914128950538e+01 8.323743851738441890e+00 1.533831421275468188e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.842170943040400743e-14 0.000000000000000000e+00 -2.246049310969233375e+03 2.341924849990107759e+03 -2.901532242048846911e+03 4.131433930301156579e+03 1.657212985351515727e+03 1.641706470307216705e+03 6.789270338568708212e+03 2.370440057770521889e+03 -2.581018874962470363e+03 -3.977854985080319238e+03 -2.169477773187479215e+03 -9.816336660914188315e+02 3.780785078223059827e+03 -5.179441943722238193e+02 2.497194980378532364e+03 3.396773813195638468e+03 -4.904042751423179652e+03 5.755780274921316959e+02 1.775372374261721689e+03 4.839328654358721906e+03 3.959111365142024397e+02 5.990706516386426301e+02 -2.665474833858779220e+03 -3.368689927409850043e+03 -2.733533039209392882e+03 7.066782523071667583e+02 -2.177605658276772374e+03 -4.250596681988505225e+03 -1.714684679309228386e+03 -1.939964973822893853e+03 2.043107315006924637e+03 3.183260239487482977e+03 1.981897953988742074e+03 -5.701002935688327852e+03 -1.483239502840666319e+03 2.538518606585955240e+03 1.806279758107679982e+03 5.427581968569510536e+03 -1.351760743037709176e+02 7.203688745207220563e+03 -4.075500491833687192e+03 3.187553589119223716e+02 2.103131965631155708e+03 -1.455972152103013741e+03 6.754133471186731867e+02 3.997733366824099335e+02 2.280925911984823415e+03 5.869627974148712383e+03 -2.473442044224290839e+03 4.798976949243038916e+02 2.387823242465046860e+03 -4.695227277610691772e+02 -2.113373073798290989e+03 4.864644131478269628e+03 4.909339375985900006e+03 1.996885181708473056e+03 4.804194000131084067e+03 -9.452752624360086884e+02 1.996894839445462367e+03 -7.591529935399678379e+02 -4.130185747530935259e+03 -8.993474820000701584e+02 -1.573753141258192954e+03 5.077416303393472845e+03 -4.654089182175714996e+03 3.322233662607986844e+02 -2.644942412285397040e+03 3.005618999258301301e+03 7.143409145275813898e+02 3.087562426896626221e+03 3.608519123063131701e+03 1.795410406701998454e+03 5.671211590643500131e+03 5.090753659945595246e+03 -2.375867870576465975e+03 4.959943530738722984e+03 -1.949689233585876082e+03 -1.875523694413591329e+03 4.036736431145467577e+03 -3.739310240146773594e+03 -1.190481953291952323e+03 4.665605164958577916e+03 1.561983524426670101e+03 -1.772173673408886316e+03 1.528056682424391965e+02 -5.094448900725403746e+02 -1.604184558657327216e+03 -3.933664639184858061e+03 4.661461678682670026e+03 8.346924947773084114e+02 -1.915125220644854380e+03 -4.085135448589218186e+02 -9.590954726501100822e+02 -2.663817930414574221e+03 -2.144017425525684757e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.363306251145718306e+01 1.092741355401574310e+01 1.407301025361061875e+02 -1.635751252909550431e+02 -8.844781272081905854e+01 7.802040987115788084e+00 1.033137620800494290e+02 -8.961049523753382573e+01 -1.486368380738933297e+02 -2.142684159591368598e+01 -9.016866171895424031e+01 -2.375290791110751343e+01 -1.048956998651993331e+02 4.520853695635099712e+01 -2.076685579372319808e+02 3.211269249201905041e+01 -4.166252456138941795e+01 -6.080869756567477680e+01 6.051598303015862257e+01 -3.721881109066024607e+01 2.428223503333440192e+02 -1.363639095314689484e+02 -6.153403575490364119e+01 2.319038721069489384e+01 -1.438707633396633412e+01 -1.634427870220143859e+02 2.729746211972474157e+01 2.412880921589575962e+02 -1.670350873065679025e+02 1.270270378340372304e+02 4.769217361888678397e+01 -3.407474182914825178e+01 3.323933270957832065e+01 5.196399604648797776e+01 1.552563077740387598e+00 1.478945698562917528e+02 1.824665804613334785e+01 -5.523782121585162486e+01 -2.324814915406159344e+01 -8.953913902470748098e+01 6.003831680149432515e+01 -6.029945543112484074e+01 -5.645960207000359787e+01 -2.468857360726573802e+00 9.520653005102319355e+01 6.948694614198075215e+01 -1.181566158056068616e+01 -2.160497548612221408e+01 1.232293199126330876e+02 8.584444634603352142e+01 6.403999653547556647e+01 -8.848119067150398109e+01 7.581026539789559138e+01 1.531118640445100709e+02 3.284295234586045353e+01 -2.138472585608324152e+02 -6.473970985160488567e+01 2.119809234444097683e+02 -2.310996577014073239e+01 -3.513884799115658097e+00 2.656547326506100148e+01 -1.078403978958229459e+01 -1.147178585484857649e+01 1.169586549099540207e+01 -2.520694907533638229e+01 -1.023920226590644234e+01 2.789709690471664771e+01 -1.594649021209831403e+02 -1.497496251162023100e+02 1.866603556909467443e+00 2.704112097252223634e+01 8.460834089731724816e+01 3.641450318186230106e+00 1.192430356724560738e+02 4.270632974169768659e+01 1.667549197207708289e+02 -1.040480270375039709e+02 4.781090736895987447e+01 2.071586986332704328e+00 3.310489342990010186e+01 -1.857736434173591533e+01 9.956839513179363621e+01 2.715060185386141711e+01 3.868745977504291034e+01 -6.043631507485658005e+01 -5.493662232257241840e+01 5.541574932649041330e+00 4.736650628219638293e+01 -7.414748492586703321e+01 7.150893099864447322e+01 -7.584174746359411756e+01 2.016317712908775093e+02 2.090511628456717972e+02 1.394307613435119606e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.997156719619714522e+02 -7.445749605030312068e+01 -1.163053837125174823e+02 8.503722582501776373e+00 -3.717923320257546038e+02 -8.616775363184484604e+01 1.041071109123495262e+02 1.468744607706657064e+02 1.569277367723854013e+02 -9.343768439492035327e+01 -3.479115416336586009e+02 -2.191106123619898938e+01 3.166044000443209327e+01 -3.242126140010308859e+02 7.614045300261024352e+01 9.310275670448875829e+00 -1.379100465597237815e+02 -2.587877805999700627e+02 2.490132501498216300e+00 1.510635902057937869e+02 1.942138200745327197e+02 7.587142764093414371e+01 1.393757896870496040e+02 -2.005414940411521343e+02 6.392083193611291847e+01 1.850258633775523549e+02 2.551054561553439441e+02 1.850851748149156606e+02 -1.930201430953929389e+02 1.959458878291713901e+01 -2.078866494854697180e+02 2.387582340134372316e+02 1.834040552234872621e+02 -1.099226272798041180e+02 -1.852247546518853838e+01 -1.406218973631606275e+02 1.154998262212272522e+02 -2.720481662441811181e+02 1.819937303011294034e+02 -5.934429378503169517e+01 -2.732157515767675022e+02 2.120319699273688485e+01 -6.960671624804680491e+00 1.527935171366921097e+01 -9.969863500741323037e+01 -3.316147918232515508e+02 2.557553691376169169e+01 4.699944094139900130e+01 -2.101634494434299256e+02 1.100663208383145815e+02 5.616521984582959703e+01 -4.340655158887608422e+01 -2.182906579010928851e+02 -8.857254937940878392e+01 -2.690002011175524217e+02 7.111600138389057690e+00 4.251734810265433850e+01 1.039172538607464418e+02 1.306177416457871061e+02 -1.617074087293122631e+01 4.841213394595394703e+01 -8.169577680258258567e+01 1.812169375629039791e+02 4.432949382567220198e+01 5.881477081767264359e+00 -1.527845617651920236e+02 -1.501049073763402930e+02 -1.148250585480631827e+02 -1.429549491613960868e+02 -7.384326016123709735e+01 -3.299214564957342759e+02 -1.943323921303134512e+02 2.243790599315684631e+02 -9.659753770538533502e+01 2.172510320175234710e+00 -6.850117199307311111e+00 -2.169189747213069666e+02 -1.080433810021205476e-01 1.466770911580631491e+02 5.371024569904101043e+01 -9.338184467660954624e+01 2.414313080417587400e+02 -3.103813094099286118e+01 -1.654559006025158965e+02 9.568987337574130336e+00 3.489771604382906389e+02 -3.360030490353053096e+02 1.768545312552243587e+01 5.076615202786359760e+01 1.045148705500011772e+02 1.140820055130906638e+02 2.847129332497195264e+02 1.994787034326152195e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.097041543185540036e+02 1.776061017370390971e+01 8.585597860027203154e+00 -8.820103502019833286e+01 -3.709729057361698068e+01 1.452551269437415726e+02 1.947075647409837416e+02 -2.059987454639431803e+01 -1.028758504771314932e+02 -2.065380812545285778e+02 -1.110081585991094144e+01 -8.930128667441081802e-01 -4.218110865526796260e+01 -2.570006286855943927e+02 3.788877099879588428e+00 -1.004373878651669543e+02 -8.653495810401275889e+01 -1.102692440793965858e+02 3.099679635439730419e+01 1.755771237966094702e+02 -2.932080047051029226e+01 -4.363050575595704572e+01 -1.281333309621242336e+02 3.300316227482667841e+00 7.800999884606548562e+01 7.408670097207834715e+01 3.004555373341848963e+02 -7.115001649589711974e+01 1.739826454084965235e+02 -1.241594351150060049e+02 1.567350929777970237e+01 9.994665350169015028e+01 -4.639993987743264370e+01 -5.770343446239664331e+01 1.769885495386048149e+02 2.467007477491835914e+02 -8.588271472621727298e+00 8.549298252071744741e+01 -1.077794830974217177e+01 -2.153365721626435345e+02 4.700972440962019050e-01 1.207307017231628947e+02 -9.601225120668999580e+01 -1.482578100255637708e+02 -1.583359833370934098e+02 -1.158769408758735437e+02 -1.437949772669256276e+02 -2.572494739784929152e+02 7.712291749332376867e+01 -3.510479053756069590e+01 8.262811105218899854e+01 -1.560901439560028052e+02 8.457428919119834632e+00 4.010575859518445441e+01 -2.577159143001028774e+00 -7.442628033168190882e+01 1.861035017290617475e+02 7.544341922753459073e+01 7.402855320931521987e+01 1.167129601720578762e+02 2.432732736210559779e+02 1.150241629020388245e+01 4.119259852319260062e+01 -1.202520979434343502e+02 1.502593974839570024e+01 3.023649862216075235e+00 2.831226330710924799e+01 2.996207327615744020e+01 -5.130518970352017050e+01 -1.878663063813912970e+02 6.791553535749807224e+01 1.944883342947976530e+02 1.074364963509739681e+02 -1.000565720100126015e+02 3.210490568332828332e+01 -2.148132711944133177e+02 -1.915049125396299132e+02 1.661366755031310163e+02 1.416479632966332076e+02 -1.339669945512400773e+02 1.334456454762440671e+02 -8.400187051083304368e+01 -1.846025250037674255e+02 -4.735539548974236368e+01 2.804457188999606956e+02 -1.989743270830656456e+02 1.871016389227343666e+02 -5.039592884275672446e+01 8.298943805729334144e+01 -9.025952330272971835e+00 1.571257105872627733e+02 1.121743499013529828e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.101201618433762235e+02 -1.006894412434967876e+02 1.749815881151759527e+02 8.992645763087752186e+01 -3.784317136807865722e+02 -4.726202967077114749e+02 -4.195554498886588135e+01 3.335389613552329138e+02 6.569330258081334932e+02 -2.267459082814648923e+02 -6.662218573043936942e+01 2.087359113001186302e+02 6.328136475531268843e+02 -8.634051463327416798e+01 1.673065751214612078e+02 3.243461784092154971e+02 1.675322082571276212e+02 1.284829507063464007e+02 -5.111615085390433251e+02 -6.983974839244530131e+01 1.130818672179472202e+02 3.912300399206584416e+02 -1.190509895017608102e+02 -2.545887399278959435e+02 -2.380645881126631025e+02 -7.977031216480451121e+02 3.013390741108436259e+02 -1.989156027930175128e+02 3.551207566291848821e+02 9.286547678915346182e+01 -2.009016191553944850e+02 4.578700111118832439e+01 1.812335847246933440e+02 -9.091183136102461049e+01 -6.221911212299785348e+02 9.909134301865427119e+01 -3.189663833346626234e+02 4.429498540753179725e+01 5.129379036907674845e+02 -2.205791574403334891e+02 -1.282863884131692203e+02 3.207240214000377705e+02 7.144652483069228310e+02 2.920189062718284276e+02 4.588222040718724770e+01 1.885857467643357381e+02 5.989220364164784769e+02 -1.208017534799118096e+02 -2.952499861101742340e+00 -4.456825277951712394e+01 4.354355976497997744e+02 1.925078243736983552e+01 -4.415191668982458850e+01 1.765605328199576718e+02 3.399890317294087083e+01 -4.502120681991541460e+02 -1.855111186017897467e+02 -1.893960136901514772e+02 -1.555570315975884625e+02 -2.191592480176539652e+02 -2.309235640049682843e+02 2.250688342501712214e+01 3.129505355253133416e+02 2.393060218820515956e+02 -1.679775180482119197e+02 -1.575275835967464673e+02 6.327641139896716993e+01 1.565953168047485633e+02 6.154434484427782763e+02 1.693507453508756555e+01 -3.653598912563947465e+02 -4.868785530096229763e+01 3.207253033314495383e+02 -1.463525512073192658e+02 3.099561857745879934e+02 4.172052372413203898e+02 -2.849483207488969470e+02 -9.435822705662837961e+01 2.967002290202610766e+02 -2.362360327722687146e+02 1.393509801093367741e+02 4.296346693128794527e+02 -1.457939410571480323e+02 -5.382441044610629888e+02 5.114576216650939955e+02 -6.355175894706848112e+02 1.256197841060213705e+02 -3.962251259254141473e+02 1.393474306124057875e+02 -3.050940425485981109e+02 -2.125051818642259605e+02
